eventTime = 859447848 k = 453 startTime =
    [
      309275846, 309275851, 309275928, 309275931, 309275932, 309275933,
      309275944, 309275946, 309275947, 309276096, 309276131, 309276148,
      309276150, 309276151, 309276153, 309276154, 309276155, 309278566,
      309279199, 309280016, 309280280, 309280502, 309280539, 309280605,
      309280628, 309280634, 309280678, 309280679, 309280692, 309280700,
      309280730, 309281049, 309282076, 309297565, 309321244, 309325852,
      309325946, 309326146, 309327018, 309327041, 309327110, 309327111,
      309327124, 309328138, 309328141, 309328210, 309328274, 309328423,
      309328425, 309328426, 309328451, 309328453, 309328479, 309328490,
      309328491, 309329251, 309329271, 309329272, 309329273, 309329343,
      309329344, 309329345, 309329346, 309329348, 309329349, 309329356,
      309329360, 309329372, 309329375, 309329376, 309329384, 309329385,
      309329392, 309329393, 309329401, 309329402, 309329403, 309475487,
      309475494, 309476089, 309476092, 309476205, 309476446, 309476460,
      309476470, 309476472, 309476475, 309476476, 309478513, 309480719,
      309485258, 309486686, 309487322, 309487424, 309497791, 309497861,
      309498011, 309498026, 309498053, 309500777, 309500779, 309500781,
      309500787, 309500791, 309500792, 309500793, 309500794, 309500805,
      309500806, 309500807, 309507751, 309507806, 309507918, 309507919,
      309507922, 309507923, 309507941, 309507949, 309507950, 309507952,
      309507953, 309507992, 309507999, 309508003, 309508092, 309508098,
      309508099, 309508103, 309508106, 309508107, 309508127, 309508976,
      309508986, 309508992, 309508994, 309508995, 309508997, 309508998,
      309509019, 309509020, 309509021, 309509022, 309509023, 309509024,
      309509025, 309509027, 309509028, 309509162, 309509178, 309509221,
      309509238, 309509244, 309509247, 309509298, 309509299, 309509301,
      309509302, 309509642, 309509866, 309509928, 309509932, 309509939,
      309509941, 309509954, 309509957, 309509993, 309510362, 309510593,
      309510605, 309510607, 309510639, 309510647, 309510648, 309510659,
      309510661, 309510663, 309510666, 309510667, 309510698, 309510704,
      309510707, 309511023, 309511125, 309512790, 309514665, 309514791,
      309514837, 309515047, 309515050, 309515052, 309515181, 309515192,
      309515204, 309515254, 309515255, 309515256, 309516093, 309516475,
      309516585, 309518906, 309518989, 309519156, 309519218, 309519224,
      309519335, 309519344, 309519345, 309519452, 309519465, 309519469,
      309519470, 309519471, 309519472, 309519474, 309519475, 309519476,
      309519481, 309519482, 309519484, 309519488, 309519489, 309519494,
      309519495, 309519497, 309519501, 309519502, 309519524, 309519582,
      309519596, 309575748, 309579132, 309585676, 309585677, 309585992,
      309586000, 309586210, 309586238, 309586239, 309586246, 309586247,
      309586624, 309587117, 309587189, 309587298, 309595471, 309595488,
      309595491, 309595495, 309595551, 309596052, 309596062, 309596063,
      309596117, 309596121, 309596125, 309596241, 309596242, 309596243,
      309596250, 309596251, 309596257, 309601371, 309602220, 309603171,
      309603175, 309603820, 309603905, 309603942, 309604519, 309605289,
      309607599, 309608016, 309608191, 309814088, 309814289, 309814512,
      309814534, 309817690, 309820058, 309820104, 309829842, 309835326,
      309835464, 309902569, 309903309, 309903311, 309903312, 309903343,
      309903443, 309903444, 309903445, 309903543, 309903545, 309903547,
      309903550, 309903552, 309903554, 309903556, 309903564, 309903565,
      309903567, 309903568, 309903569, 309903571, 309903594, 309903602,
      309903603, 309903605, 309903658, 309903680, 309903682, 309903686,
      309903692, 309903693, 309903695, 309903851, 309903885, 309904071,
      309904074, 309904110, 309904115, 309904126, 309904283, 309904288,
      309904391, 309904479, 309904496, 309904500, 309904507, 309904530,
      309904531, 309905118, 309905121, 309905128, 309905131, 309905132,
      309905139, 309905143, 309905145, 309905161, 309905168, 309905169,
      309905193, 309905194, 309905196, 309905203, 309905208, 309905213,
      309905214, 309909523, 309909536, 309909538, 309909567, 309909573,
      309909574, 309909582, 309909583, 309909757, 309914906, 309914916,
      309914918, 309915030, 309915046, 309915075, 309915165, 309916314,
      309916382, 309916437, 309916438, 309916439, 309916450, 309916451,
      309916467, 309916468, 309916470, 309916471, 309916472, 309916473,
      309916478, 309916630, 309916631, 309916710, 309916718, 309916734,
      309917633, 309917634, 309917635, 309917644, 309917645, 309917646,
      309917648, 309917649, 309917680, 309917696, 309917768, 309917770,
      309917776, 309917919, 309917930, 309921185, 309921189, 309921519,
      309922293, 309923220, 309927520, 309928241, 309929894, 309930707,
      309943422, 309943871, 309944164, 309944207, 309944216, 309944318,
      309944355, 309944449, 309944452, 309947804, 309948091, 309948401,
      309949501, 309949845, 309950000, 309951600, 309951606, 309951729,
      309951736, 309951737, 309951755, 309951758, 309951759, 309958927,
      310447960, 310448485, 310448569, 310448591, 310450757, 310459207,
      310459208, 310460586, 310460667, 310460689, 310460692, 310461564,
      310464311, 310464346, 310464348, 310464349, 310464351, 310464357,
      310464367, 310464368, 310464593, 310464597, 310464598, 310466114,
      310467176, 310467374, 310467382, 310467385, 310467386, 310467672,
      310467677, 310467681, 310467683, 310467684, 310467780, 310467785,
      310467828, 310467831, 310468321, 310468334, 310468352, 310468364,
      310468366, 310468367, 310605663, 310606197, 310620959, 310624929,
      310625451, 310625633, 310637300, 310638986, 310639001, 310639104,
      310639107, 310639142, 310639143, 310639144, 310639145, 310639146,
      310639158, 310640333, 310640340, 310640349, 310640374, 310640378,
      310641011, 310641613, 310641617, 310641619, 310641620, 310641628,
      310641631, 310689651, 310689652, 310689654, 310689657, 310689658,
      310689659, 310689660, 310689665, 310689666, 310689667, 310689668,
      310689669, 310689670, 310689671, 310689675, 310689676, 310689677,
      310689678, 310689693, 310689694, 310689695, 310689696, 310689697,
      310689698, 310689841, 310689842, 310690032, 310690039, 310690040,
      310690041, 310690062, 310690116, 310690143, 310690150, 310690151,
      310690152, 310690154, 310690155, 310690156, 310690446, 310690479,
      310690480, 310690483, 310690484, 310690485, 310690497, 310690498,
      310690506, 310690507, 310692377, 310692784, 310693026, 310693480,
      310693559, 310693560, 310693567, 310693569, 310693793, 310694078,
      310694081, 310694306, 310695618, 310696029, 310696136, 310696171,
      310696184, 310696186, 310696200, 310696276, 310696415, 310698703,
      310698974, 310699341, 310699346, 310699359, 310699437, 310699539,
      310699540, 310699541, 310699555, 310699573, 310699576, 310699596,
      310699601, 310699608, 310699614, 310699797, 310699799, 310700131,
      310700132, 310700149, 310700156, 310700157, 310700158, 310700164,
      310700165, 310700166, 310700168, 310700172, 310700173, 310700176,
      310703843, 310703878, 310703946, 310703965, 310703966, 310703968,
      310703969, 310703971, 310703973, 310704029, 310704037, 310704057,
      310704058, 310704064, 310704067, 310704068, 310704069, 310704079,
      310704115, 310704116, 310704117, 310704119, 310704120, 310704124,
      310704132, 310704133, 310704139, 310704140, 310704144, 310704145,
      311251081, 311251089, 311251091, 311251121, 311251122, 311251123,
      311251138, 311251154, 311251155, 311251156, 311251370, 311251429,
      311251443, 311251456, 311251459, 311251467, 311251474, 311251475,
      311251476, 311251494, 311251507, 311251511, 311251554, 311251564,
      311251583, 311251587, 311251590, 311251602, 311251841, 311251842,
      311251865, 311251985, 311252042, 311252049, 311252080, 311252085,
      311252086, 311252101, 311252106, 311255052, 311255053, 311255055,
      311255064, 311255065, 311255068, 311255071, 311255072, 311255073,
      311255076, 311255077, 311255442, 311255447, 311255541, 311255542,
      311255552, 311255648, 311255649, 311749887, 311749891, 311750072,
      311750076, 311750084, 311750087, 311750088, 311750107, 311750159,
      311750168, 311750170, 311750171, 311750432, 311750433, 311750435,
      311750436, 311756845, 311758078, 311758170, 311758183, 311758216,
      311758272, 311758493, 311758504, 311758506, 311760646, 311761189,
      311761453, 311761461, 311761465, 311761505, 311761515, 311761556,
      311761557, 311761567, 311761569, 311761577, 311761579, 311761580,
      311761595, 311761596, 311761597, 311761725, 311761726, 311761794,
      311761796, 311761798, 311761909, 311761919, 311761963, 311786623,
      311786726, 311786790, 311786836, 311786850, 311786875, 311786879,
      311786880, 311786882, 311786895, 311786909, 311786915, 311786916,
      311786917, 311786918, 311786919, 311786955, 311786956, 311786961,
      311786966, 311786969, 311786971, 311786972, 311787026, 311787029,
      311787030, 311787064, 311787082, 311787088, 311787089, 311787090,
      311787091, 311788912, 311788974, 311788981, 311788986, 311788995,
      311788997, 311789000, 311789006, 311789019, 311789027, 311789029,
      311789030, 311789077, 311789082, 311789091, 311789112, 311789124,
      311789126, 311789131, 311789132, 311789136, 311789137, 311789139,
      311789142, 311789143, 311789144, 311789163, 311796821, 311796842,
      311796850, 311796851, 311796916, 311798812, 311798954, 311798956,
      311799800, 311800269, 311800271, 311800280, 311800281, 311800282,
      311800283, 311800298, 311800300, 311800301, 311800306, 311800308,
      311800309, 311800311, 311808650, 311808903, 311810147, 311810496,
      311811380, 311824752, 311825146, 311825182, 311825223, 311828779,
      311828884, 311828908, 311828931, 311828938, 311829387, 311829405,
      311829434, 311829446, 311829447, 311829448, 311829556, 311829566,
      311836951, 311839200, 311843109, 311843123, 311843153, 311843177,
      311843180, 311843238, 311843255, 311843257, 311843259, 311843260,
      311843267, 311843274, 311843275, 311843276, 311843280, 311843281,
      311843285, 311843286, 311843287, 311843300, 311868456, 311894405,
      311894742, 311894776, 311894778, 311894779, 311894782, 311894783,
      311894786, 311894796, 311894816, 311894894, 311894895, 311894896,
      311894897, 311894912, 311894914, 311894923, 311894925, 311894934,
      311894943, 311894944, 311897411, 311897412, 311897416, 311897419,
      311897426, 311897427, 311897478, 311897485, 311897565, 311897566,
      311897567, 311897568, 311897569, 311897571, 311897572, 311897577,
      311897579, 311897580, 311897676, 311897677, 311897678, 311897680,
      311897717, 311897722, 311897723, 311897794, 311897796, 311897810,
      311897811, 311897813, 311897814, 311897816, 311897819, 311899261,
      311899322, 311899329, 311899343, 311899349, 311899350, 311899393,
      311899394, 311899395, 311899396, 311899476, 311899477, 311899481,
      311899482, 311899483, 311899484, 311899485, 311899494, 311899495,
      311899603, 311899607, 311899609, 311899642, 311899643, 311899644,
      311899646, 311899647, 311899648, 311899650, 311899653, 311899654,
      311899658, 311899659, 311899677, 311899678, 311899679, 311899684,
      311899690, 311899694, 311899714, 311899716, 311899717, 311899719,
      311899868, 311899874, 311899876, 311899883, 311899884, 311899885,
      311899904, 311900017, 311900031, 311900039, 311900048, 311900049,
      311900079, 311900153, 311900156, 311900157, 311900161, 311900162,
      311900167, 311900168, 311900171, 311900172, 311900173, 311900176,
      311900178, 311900179, 311900183, 311900184, 312614660, 312614890,
      312614915, 312615268, 312615277, 312615281, 312615282, 312615288,
      312615305, 312616566, 312616692, 312616876, 312616877, 312616878,
      312616961, 312617047, 312617048, 312626142, 312627605, 312627861,
      312627863, 312627979, 312628565, 312628602, 312628611, 312628612,
      312628614, 312628629, 312628632, 312628634, 312628749, 312628752,
      312628753, 312628800, 312628801, 312628802, 312628804, 312628807,
      312628808, 312628812, 312628813, 312628831, 312628841, 312628842,
      312628845, 312629249, 312631227, 312631239, 312631669, 312631694,
      312631710, 312632120, 312632122, 312632154, 312632249, 312632371,
      312632423, 312632444, 312632556, 312632570, 312632571, 312632572,
      312632615, 312632647, 312632648, 312632653, 312632676, 312634406,
      312634407, 312634423, 312634429, 312634437, 312634439, 312634445,
      312634848, 312634910, 312634915, 312634916, 312634954, 312634956,
      312634964, 312634965, 312634966, 312634970, 312634971, 312634972,
      312634974, 312635267, 312635271, 312635272, 312635273, 312635280,
      312635282, 312635283, 312635284, 312635463, 312635465, 312635468,
      316221007, 316223053, 316223709, 316223899, 316223915, 316224345,
      316224490, 316224508, 316224604, 316224798, 316225778, 316225792,
      316225795, 316225804, 316225807, 316225870, 316226022, 316226034,
      316226147, 316226242, 316226248, 316226249, 316226251, 316226712,
      316226713, 316226714, 316226715, 316226718, 316226719, 316226720,
      316226725, 316226726, 316226727, 316226728, 316226737, 316227860,
      316228099, 316228116, 316228412, 316228418, 316228419, 316228433,
      316228435, 316228437, 316228438, 316228439, 316228448, 316228545,
      316228719, 316228755, 316228764, 316228807, 316228808, 316228818,
      316228896, 316228898, 316228899, 316228902, 316228903, 316228904,
      316228906, 316229189, 316229195, 316229198, 316229209, 316229218,
      316229219, 316229220, 316229221, 316229222, 316229410, 316229411,
      316229413, 316229414, 316229415, 316229416, 316229464, 316229465,
      316229467, 316229468, 316229533, 316229539, 316229562, 316229563,
      316229565, 316229568, 316229569, 316229570, 316229576, 316229594,
      316229595, 316229598, 316229601, 316233480, 316233483, 316233484,
      316233488, 316233489, 316233490, 316233491, 316233492, 316233494,
      316233498, 316233500, 316233504, 316233505, 316233508, 316233509,
      316233602, 316233604, 316233610, 316233611, 316233612, 316233617,
      316233623, 316233625, 316233626, 316233630, 316233631, 316233632,
      316233661, 316233664, 316233666, 316233667, 316233669, 316233670,
      316233671, 316233672, 316233674, 316233675, 316233676, 316233688,
      316233689, 316233844, 316233846, 316233847, 316233855, 316233865,
      316233874, 316233878, 316233879, 316233880, 316233884, 316233885,
      316234443, 316234444, 316234448, 316234449, 316234450, 316234451,
      316234452, 316234458, 316234486, 316234517, 316234518, 316235427,
      316235428, 316235430, 316235431, 316235432, 316235433, 316235436,
      316235491, 316235591, 316236079, 316236110, 316236158, 316236169,
      316236170, 316236199, 316236200, 316236202, 316236203, 316236206,
      316236207, 316236209, 316236210, 316236237, 316236238, 316236239,
      316236253, 316236269, 316236270, 316236273, 316236275, 316236282,
      316236374, 316236376, 316236377, 316254066, 316255237, 316257129,
      316258056, 316258098, 316258345, 316260904, 316261012, 316261013,
      316261018, 316261023, 316261041, 316261043, 316261055, 316261075,
      316261084, 316261173, 316261332, 316261615, 316261789, 316261791,
      316261806, 316261813, 316261873, 316261888, 316261902, 316261906,
      316261914, 316261920, 316265206, 316265276, 316265314, 316265337,
      316265397, 316265437, 316265501, 316265504, 316265505, 316265507,
      316265508, 316268173, 316268698, 316268758, 316269027, 316269028,
      316269029, 316269032, 316269033, 316269043, 316269045, 316269046,
      316269053, 316269060, 316269061, 316269065, 316269066, 316269067,
      316269069, 316269134, 316269144, 316269145, 316269146, 316269151,
      316269154, 316269157, 316269158, 316269160, 316269162, 316269163,
      316274782, 316274929, 316274931, 316275018, 316275188, 316275200,
      316275210, 316275214, 316275215, 316275500, 316275577, 316275595,
      316275597, 316275598, 316275614, 316275624, 316275627, 316275628,
      316275669, 316275670, 316275677, 316275678, 316275679, 316275680,
      316275682, 316275683, 316275688, 316275689, 316275690, 316275691,
      316275723, 316275733, 316275734, 316275736, 316275737, 316275746,
      316275747, 316275749, 316275762, 316275764, 316275766, 316275774,
      316275778, 316275889, 316275890, 316275904, 316275907, 316275908,
      316275924, 316275927, 316275928, 316275929, 316276012, 316276018,
      316276022, 316276023, 316276024, 316276025, 316461281, 316463841,
      316463878, 316463881, 316463884, 316463885, 316463886, 316463887,
      316463967, 316463968, 316463978, 316463984, 316463986, 316463989,
      316463998, 316464001, 316464002, 316465477, 316465479, 316465724,
      316465725, 316465726, 316465747, 316467604, 316467628, 316467631,
      316470388, 316470704, 316471039, 316504475, 316526248, 316526291,
      316526298, 316526299, 316526300, 316526303, 316526980, 316527405,
      316528702, 316528817, 316528831, 316528832, 316528833, 316528867,
      316528880, 316528885, 316551185, 316551308, 316551356, 316551393,
      316551720, 316551737, 316551745, 316551801, 316551850, 316551877,
      316551880, 316552005, 316552012, 316552018, 316552054, 316552055,
      316552056, 316552063, 316552092, 316552093, 316552097, 316552101,
      316552102, 316552103, 316554870, 316554948, 316555357, 316555644,
      316567127, 316567498, 316567675, 316569170, 316570152, 316570173,
      316571397, 316571404, 316571410, 316571411, 316571418, 316571427,
      316571428, 316571430, 316571431, 316571432, 316571435, 316571436,
      316571437, 316571439, 316571441, 316571442, 316571444, 316571446,
      316593662, 316593740, 316593762, 316593763, 316593764, 316593765,
      316593957, 316593995, 316594105, 316594107, 316594108, 316594109,
      316594168, 316594181, 316594182, 316594247, 316594251, 316594254,
      316594288, 316594298, 316595169, 316595231, 316597632, 316597633,
      316597635, 316597640, 316597641, 316597647, 316597652, 316598224,
      316598226, 316598232, 316598233, 316598237, 316598241, 316598242,
      316598243, 316598245, 316598305, 316598306, 316598307, 316598309,
      316598313, 316598314, 316598323, 316598324, 316598325, 316598326,
      316598327, 316598338, 316598341, 316598356, 316598358, 316598360,
      316599987, 316599988, 316599990, 316600807, 316600813, 316600817,
      316600851, 316600857, 316600858, 316600864, 316600865, 316600869,
      316601001, 316601003, 316601008, 316601009, 316601018, 316601019,
      316601020, 316601022, 316601023, 316601026, 316601029, 316601101,
      316601102, 316601103, 316601104, 316601107, 316601136, 316601137,
      316601138, 316601139, 316601147, 316601148, 316601149, 316601150,
      316601151, 316601152, 316601153, 316601161, 316601163, 316601164,
      316601178, 316601179, 316601180, 316601183, 316601199, 316601202,
      316608429, 316608598, 316608601, 316608605, 316608606, 316608607,
      316608608, 316608617, 316608619, 316608620, 316608622, 316608626,
      316608628, 316609461, 316609492, 316609585, 316609635, 316609659,
      316609665, 316609682, 316609683, 316609689, 316609707, 316609709,
      316611180, 316611181, 316611183, 316611186, 316611188, 316611189,
      316611191, 316611199, 316611201, 316611202, 316611213, 316611215,
      316611216, 316611217, 316611218, 316611326, 316611333, 316611335,
      316611341, 316611342, 316611343, 316611347, 316611357, 316611358,
      316611370, 316611371, 316611514, 316611515, 316611516, 316611518,
      316611519, 316611525, 316611526, 316611595, 316611596, 316611598,
      316611601, 316611611, 316611612, 316611746, 316611747, 316611748,
      316611749, 316611750, 316611755, 316713176, 316713179, 316713186,
      316713188, 316713191, 316713192, 316713212, 316715309, 316715513,
      316715965, 316715999, 316716000, 316716002, 316716003, 316716023,
      316716025, 316720360, 316723100, 316726050, 316726058, 316726060,
      316726064, 316726103, 316737272, 316737274, 316737296, 316737297,
      316737298, 316737299, 316737300, 316737301, 316737302, 316737312,
      316737313, 316737314, 316737315, 316737316, 316737317, 316737318,
      316737319, 316741268, 316741269, 316741270, 316741272, 316741274,
      316741275, 316741276, 316741277, 316741279, 316741280, 316741288,
      316741289, 316741290, 316741426, 316741431, 316741434, 316741452,
      316741453, 316741454, 316741460, 316741461, 316741462, 316741773,
      316741774, 316741775, 316741776, 316741794, 316741795, 316741798,
      316741802, 316741804, 316741805, 316741806, 316741807, 316741808,
      316741810, 316741817, 316741818, 316741819, 316741820, 316741821,
      316741887, 316741890, 316741891, 316742819, 316743087, 316743125,
      316743132, 316743426, 316743468, 316743469, 316743473, 316743476,
      316743480, 316743495, 316743502, 316743561, 316743584, 316743626,
      316743627, 316743629, 316743630, 316743632, 316743633, 316743634,
      316743647, 316744440, 316744441, 316744442, 316744443, 316745662,
      316745684, 316745697, 316745699, 316745749, 316745756, 316745763,
      316745768, 316745769, 316745770, 316745775, 316745782, 316745785,
      316745786, 316745787, 316745789, 316745830, 316745837, 316745840,
      316745841, 316745848, 316745861, 316745865, 316745867, 316745888,
      316746239, 316746240, 316746242, 316746245, 316746246, 316746247,
      316746248, 316746249, 316746250, 316746252, 316746254, 316746541,
      316746552, 316746554, 316746564, 316746565, 316746566, 316746568,
      316746569, 316746623, 316746627, 316746631, 316746633, 316746635,
      316746636, 316746640, 316746641, 316746654, 316746655, 316746657,
      316746658, 316746659, 316746662, 316746663, 316746665, 316766595,
      316766596, 316766599, 316766605, 316769772, 316769779, 316769780,
      316769781, 316769782, 316769783, 316769800, 316769801, 316769802,
      316769830, 316769831, 316769832, 316769837, 316769838, 316769839,
      316769840, 316769841, 316770164, 316770165, 316770166, 316770167,
      316770168, 316770169, 316770171, 316770180, 316770181, 316770225,
      316770226, 316770229, 316770231, 316770232, 316770240, 316770241,
      316770300, 316770329, 316770331, 316770336, 316770346, 316770347,
      316770469, 316770471, 316770473, 316770474, 316770475, 316770476,
      316770478, 316770480, 316770481, 316770482, 316770500, 316770508,
      316770509, 316770510, 316770511, 316770512, 316771287, 316771290,
      316771291, 316771293, 316771294, 316771296, 316771304, 316771334,
      316771418, 316771419, 316771439, 316771575, 316771591, 316771595,
      316772476, 316772492, 316772493, 316772546, 316772547, 316772556,
      316772557, 316772562, 316772564, 316772582, 316772583, 316772584,
      316772585, 316772593, 316772769, 316772771, 316772803, 316772813,
      316772816, 316772847, 316772855, 316772856, 316772857, 316772858,
      316772861, 316772863, 316772940, 316773021, 316773110, 316773111,
      316773112, 316773115, 316773126, 316773127, 316773129, 316773132,
      316773133, 316773144, 316773155, 316773156, 316773161, 316773170,
      316773171, 316773180, 316773196, 316773204, 316773209, 316773330,
      316773331, 316773384, 316773387, 316773428, 316773432, 316773436,
      316773442, 316773444, 316773477, 316773481, 316773495, 316773496,
      316773505, 316775911, 316775916, 316775918, 316775972, 316775973,
      316775975, 316775976, 316776102, 316776103, 316776105, 316776107,
      316776108, 316776109, 316776150, 316776153, 316776154, 316776268,
      316776319, 316776321, 316777387, 316777389, 316777390, 316777392,
      316777393, 316777394, 316777402, 316777404, 316777405, 316777407,
      316777415, 316777416, 316777417, 316777472, 316777473, 316777476,
      316777477, 316777478, 316777480, 316777625, 316777664, 316777665,
      316777667, 316777668, 316777680, 316777684, 316777690, 316777691,
      316777740, 316777742, 316777745, 316777747, 316777778, 316777779,
      316777780, 316777782, 316777783, 316778213, 316778227, 316778294,
      316778295, 316778297, 316778298, 316778299, 316778304, 316778308,
      316778309, 316778319, 316778321, 316778330, 316778337, 316778339,
      316778342, 316778343, 316778344, 316778350, 316778355, 316778356,
      316778358, 316778360, 316778361, 316778362, 316778363, 316778364,
      316778365, 316778366, 316778421, 316778422, 316778427, 316778428,
      316778430, 316778432, 316778442, 316778443, 316778478, 316778482,
      316778483, 316778490, 316778491, 316778495, 316778509, 316778510,
      316778511, 316778512, 316778513, 316937754, 316937764, 316937765,
      316937766, 316937768, 316937769, 316937770, 316937771, 316937998,
      316938268, 316938269, 316938273, 316938274, 316938283, 316938285,
      316938522, 316938525, 316938526, 316938535, 316938536, 316938539,
      316938540, 316938541, 316938542, 316938543, 316938559, 316938622,
      316938657, 316939058, 316939066, 316939068, 316939073, 316939074,
      316939076, 316939094, 316939095, 316939096, 316939110, 316939111,
      316939112, 316939130, 316939131, 316939132, 316939133, 316939134,
      316939136, 316939139, 316939149, 316939150, 316939155, 316939157,
      316939158, 316939444, 316939445, 316939446, 316939448, 316939451,
      316939452, 316939453, 316939455, 316939460, 316939461, 316939477,
      316939546, 316939548, 316939552, 316939553, 316939555, 316939556,
      316939557, 316939558, 316939691, 316939692, 316939694, 316939696,
      316939697, 316939698, 316939707, 316939708, 316939709, 316939711,
      316939712, 316939713, 316939719, 316939720, 316939723, 316939744,
      316939745, 316939746, 316943627, 316964563, 316966371, 316968957,
      316969207, 316969209, 316969211, 316969212, 316969219, 316969221,
      316969224, 316969225, 316969241, 316969246, 316969252, 316969253,
      316969259, 316969260, 316969280, 316969281, 316969330, 316969341,
      316969342, 316969343, 316970703, 316970704, 316970705, 316970713,
      316971212, 316971840, 316971848, 316971857, 316971869, 316971878,
      316971893, 316971946, 316972505, 316972534, 316972537, 316972538,
      316972550, 316972551, 316972565, 316972567, 316972578, 316972579,
      316976331, 316976332, 316976333, 316976334, 316976346, 316976347,
      316976348, 316976349, 316976352, 316976353, 316976364, 316976367,
      316976368, 316976565, 316976583, 316976604, 316976605, 316976606,
      316976607, 316976612, 316980111, 316981435, 316981436, 316981437,
      316981448, 316981460, 316981466, 316981467, 316981469, 316981470,
      316981475, 316981482, 316981505, 316981506, 316981511, 316981522,
      316981529, 316981531, 316981532, 316981539, 316981540, 316981541,
      316981542, 316981543, 316981544, 316981548, 316981549, 316981552,
      316981583, 316981585, 316981600, 316981601, 316981602, 316981603,
      316981607, 316981608, 316981609, 316981643, 316981647, 316981648,
      316981649, 316981663, 316981665, 316981666, 316981667, 316981668,
      316981670, 316981673, 316981683, 316981684, 316981685, 316981751,
      316981756, 316981757, 316981758, 316981759, 316981760, 316981765,
      316981766, 316981773, 316981775, 316981776, 316981778, 316981785,
      316981786, 316981810, 316981811, 316981813, 316981997, 316982014,
      316982015, 316982016, 316982023, 316982024, 316982058, 316982061,
      316982062, 316982068, 316982070, 316982124, 316982130, 316982136,
      316982139, 316982143, 316982149, 316982150, 316982151, 316982158,
      316982177, 316982179, 316982236, 316982237, 316982241, 316982244,
      316982245, 316982252, 316982254, 316982255, 316982268, 316982269,
      316982270, 316982271, 316982277, 316982278, 316982279, 316982280,
      316982336, 316982373, 316982376, 316982381, 316982532, 316982537,
      316982540, 316982564, 316982566, 316982673, 316982674, 316982675,
      316982680, 316982682, 316982683, 316998407, 316998566, 316998915,
      316998969, 316998971, 316999085, 316999110, 316999121, 316999122,
      316999123, 316999124, 316999125, 316999252, 316999253, 316999267,
      316999301, 316999315, 316999375, 316999376, 316999377, 316999392,
      316999393, 316999394, 316999395, 316999399, 317000527, 317001160,
      317001234, 317001446, 317001634, 317001790, 317001801, 317001810,
      317002036, 317002053, 317002266, 317002354, 317002392, 317002410,
      317002415, 317002416, 317002418, 317002423, 317002437, 317006467,
      317006469, 317006470, 317006473, 317006474, 317006475, 317006488,
      317006490, 317007041, 317007042, 317007043, 317007044, 317007045,
      317007048, 317007049, 317007050, 317007051, 317007080, 317007138,
      317007166, 317007167, 317007168, 317007172, 317007173, 317007195,
      317007197, 317007198, 317011453, 317012031, 317012038, 317012250,
      317012498, 317012637, 317012770, 317013145, 317013262, 317013268,
      317015641, 317015801, 317015802, 317015806, 317015814, 317016302,
      317016387, 317016422, 317016446, 317016451, 317016466, 317016468,
      317016483, 317016553, 317016767, 317016769, 317016770, 317016806,
      317016807, 317016811, 317016812, 317016817, 317016847, 317017299,
      317017300, 317017301, 317017326, 317017375, 317017383, 317017418,
      317017604, 317017605, 317017618, 317017639, 317025960, 317025991,
      317026007, 317026015, 317026022, 317026031, 317026044, 317026106,
      317026107, 317026108, 317026109, 317026110, 317026111, 317026172,
      317026178, 317026184, 317026194, 317026195, 317026196, 317026199,
      317026200, 317026482, 317026486, 317026488, 317026489, 317026525,
      317026527, 317026530, 317026531, 317026536, 317026543, 317026544,
      317026547, 317026548, 317026549, 317026550, 317026740, 317026741,
      317026742, 317026749, 317026750, 317026756, 317026763, 317026764,
      317026928, 317027064, 317028007, 317028008, 317028013, 317028015,
      317028016, 317028019, 317028020, 317028029, 317028030, 317028032,
      317028033, 317028037, 317028041, 317028057, 317028061, 317028062,
      317028063, 317028231, 317028235, 317028236, 317028245, 317028247,
      317028248, 317028252, 317028284, 317028339, 317028364, 317028368,
      317028370, 317028371, 317028372, 317028373, 317028419, 317028426,
      317028432, 317028433, 317028435, 317028436, 317028439, 317028440,
      317028444, 317028465, 317028466, 317028467, 317028468, 317028471,
      317028472, 317028474, 317028475, 317028476, 317028477, 317028478,
      317028479, 317028480, 317028481, 317028483, 317028484, 317028492,
      317028493, 317028494, 317028495, 317028496, 317028500, 317028506,
      317028507, 317028508, 317028510, 322397984, 322398271, 322398313,
      322399787, 322400378, 322402032, 322402191, 322403002, 322403028,
      322403031, 322403036, 322403038, 322403246, 322403248, 322403254,
      322403259, 322403326, 322403331, 322403339, 322403382, 322403384,
      322403393, 322403451, 322403524, 322403525, 322403527, 322403528,
      322403529, 322403530, 322407217, 322407227, 322407255, 322407262,
      322407263, 322407265, 322407280, 322407284, 322407285, 322407287,
      322407289, 322407290, 322407291, 322407293, 322407294, 322407746,
      322407748, 322407749, 322407753, 322407754, 322407755, 322407756,
      322407757, 322407784, 322407816, 322407818, 322407822, 322408474,
      322408486, 322413774, 322413843, 322413844, 322413846, 322413851,
      322413866, 322413874, 322414177, 322414179, 322414183, 322414317,
      322414326, 322414335, 322414346, 322414347, 322417096, 322417097,
      322417098, 322417100, 322417101, 322417105, 322417106, 322417107,
      322417108, 322521772, 322521775, 322521778, 322521783, 322521882,
      322521884, 322521900, 322521903, 322521904, 322521921, 322521924,
      322521961, 322521987, 322521988, 322521989, 322521990, 322522241,
      322522244, 322522286, 322522295, 322522320, 322522326, 322522327,
      322522330, 322522331, 322522745, 322522750, 322522761, 322522802,
